Date,target,prediction
2016-10-12,29.334999084472656,29.628349075317384
2016-10-13,29.2450008392334,29.53745084762573
2016-10-14,29.40749931335449,29.701574306488034
2016-10-17,29.387500762939453,29.68137577056885
2016-10-18,29.36750030517578,29.661175308227538
2016-10-19,29.280000686645508,29.57280069351196
2016-10-20,29.26499938964844,29.557649383544927
2016-10-21,29.149999618530277,29.44149961471558
2016-10-24,29.412500381469727,29.706625385284426
2016-10-25,29.5625,29.858125
2016-10-26,28.897499084472656,29.186474075317385
2016-10-27,28.6200008392334,28.906200847625733
2016-10-28,28.43000030517578,28.71430030822754
2016-10-31,28.38500022888184,28.66885023117066
2016-11-01,27.872499465942383,28.151224460601806
2016-11-02,27.897499084472656,28.176474075317383
2016-11-03,27.457500457763672,27.73207546234131
2016-11-04,27.209999084472656,27.482099075317382
2016-11-07,27.602500915527344,27.878525924682616
2016-11-08,27.76499938964844,28.042649383544926
2016-11-09,27.71999931335449,27.997199306488035
2016-11-10,26.94750022888184,27.216975231170657
2016-11-11,27.107500076293945,27.378575077056887
2016-11-14,26.427499771118164,26.691774768829347
2016-11-15,26.77750015258789,27.04527515411377
2016-11-16,27.497499465942383,27.772474460601806
2016-11-17,27.487499237060547,27.762374229431153
2016-11-18,27.51499938964844,27.790149383544925
2016-11-21,27.9325008392334,28.211825847625732
2016-11-22,27.950000762939453,28.229500770568848
2016-11-23,27.8075008392334,28.085575847625734
2016-11-25,27.94750022888184,28.22697523117066
2016-11-28,27.89249992370605,28.17142492294311
2016-11-29,27.864999771118164,28.143649768829345
2016-11-30,27.6299991607666,27.906299152374267
2016-12-01,27.372499465942383,27.646224460601807
2016-12-02,27.475000381469727,27.749750385284425
2016-12-05,27.27750015258789,27.55027515411377
2016-12-06,27.487499237060547,27.762374229431153
2016-12-07,27.75749969482422,28.03507469177246
2016-12-08,28.030000686645508,28.310300693511962
2016-12-09,28.487499237060547,28.772374229431154
2016-12-12,28.325000762939453,28.608250770568848
2016-12-13,28.79750061035156,29.085475616455074
2016-12-14,28.79750061035156,29.085475616455074
2016-12-15,28.95499992370605,29.24454992294311
2016-12-16,28.99250030517578,29.282425308227538
2016-12-19,29.15999984741211,29.451599845886232
2016-12-20,29.237499237060547,29.52987422943115
2016-12-21,29.26499938964844,29.557649383544927
2016-12-22,29.07250022888184,29.36322523117066
2016-12-23,29.1299991607666,29.421299152374267
2016-12-27,29.315000534057617,29.608150539398192
2016-12-28,29.190000534057617,29.481900539398193
2016-12-29,29.1825008392334,29.47432584762573
2016-12-30,28.95499992370605,29.24454992294311
2017-01-03,29.037500381469727,29.327875385284425
2017-01-04,29.0049991607666,29.29504915237427
2017-01-05,29.15250015258789,29.44402515411377
2017-01-06,29.477500915527344,29.772275924682617
2017-01-09,29.747499465942383,30.044974460601807
2017-01-10,29.77750015258789,30.07527515411377
2017-01-11,29.9375,30.236875
2017-01-12,29.8125,30.110625
2017-01-13,29.76000022888184,30.057600231170657
2017-01-17,30.0,30.3
2017-01-18,29.997499465942383,30.29747446060181
2017-01-19,29.94499969482422,30.244449691772463
2017-01-20,30.0,30.3
2017-01-23,30.020000457763672,30.320200462341308
2017-01-24,29.99250030517578,30.29242530822754
2017-01-25,30.46999931335449,30.774699306488035
2017-01-26,30.48500061035156,30.789850616455073
2017-01-27,30.487499237060547,30.792374229431154
2017-01-30,30.40749931335449,30.711574306488036
2017-01-31,30.337499618530277,30.64087461471558
2017-02-01,32.1875,32.509375
2017-02-02,32.13249969482422,32.45382469177246
2017-02-03,32.27000045776367,32.592700462341305
2017-02-06,32.5724983215332,32.898223304748534
2017-02-07,32.88249969482422,33.21132469177246
2017-02-08,33.0099983215332,33.34009830474854
2017-02-09,33.10499954223633,33.43604953765869
2017-02-10,33.029998779296875,33.360298767089844
2017-02-13,33.3224983215332,33.655723304748534
2017-02-14,33.755001068115234,34.09255107879639
2017-02-15,33.877498626708984,34.216273612976075
2017-02-16,33.837501525878906,34.1758765411377
2017-02-17,33.93000030517578,34.26930030822754
2017-02-21,34.17499923706055,34.516749229431156
2017-02-22,34.27750015258789,34.62027515411377
2017-02-23,34.13249969482422,34.473824691772464
2017-02-24,34.165000915527344,34.50665092468262
2017-02-27,34.23249816894531,34.574823150634764
2017-02-28,34.247501373291016,34.589976387023924
2017-03-01,34.9474983215332,35.29697330474853
2017-03-02,34.7400016784668,35.087401695251465
2017-03-03,34.94499969482422,35.29444969177246
2017-03-06,34.834999084472656,35.18334907531738
2017-03-07,34.880001068115234,35.22880107879639
2017-03-08,34.75,35.097500000000004
2017-03-09,34.66999816894531,35.01669815063477
2017-03-10,34.78499984741211,35.132849845886234
2017-03-13,34.79999923706055,35.14799922943115
2017-03-14,34.747501373291016,35.09497638702393
2017-03-15,35.1150016784668,35.46615169525146
2017-03-16,35.17250061035156,35.52422561645508
2017-03-17,34.997501373291016,35.347476387023924
2017-03-20,35.3650016784668,35.71865169525147
2017-03-21,34.959999084472656,35.30959907531739
2017-03-22,35.35499954223633,35.70854953765869
2017-03-23,35.22999954223633,35.58229953765869
2017-03-24,35.15999984741211,35.51159984588623
2017-03-27,35.220001220703125,35.57220123291015
2017-03-28,35.95000076293945,36.309500770568846
2017-03-29,36.02999877929688,36.39029876708985
2017-03-30,35.98249816894531,36.34232315063477
2017-03-31,35.915000915527344,36.274150924682615
2017-04-03,35.92499923706055,36.284249229431154
2017-04-04,36.192501068115234,36.55442607879639
2017-04-05,36.005001068115234,36.365051078796384
2017-04-06,35.915000915527344,36.274150924682615
2017-04-07,35.834999084472656,36.193349075317386
2017-04-10,35.79249954223633,36.150424537658694
2017-04-11,35.407501220703125,35.76157623291016
2017-04-12,35.45000076293945,35.80450077056885
2017-04-13,35.26250076293945,35.615125770568845
2017-04-17,35.45750045776367,35.81207546234131
2017-04-18,35.29999923706055,35.65299922943115
2017-04-19,35.16999816894531,35.52169815063477
2017-04-20,35.61000061035156,35.96610061645508
2017-04-21,35.567501068115234,35.92317607879639
2017-04-24,35.90999984741211,36.26909984588623
2017-04-25,36.13249969482422,36.49382469177246
2017-04-26,35.91999816894531,36.27919815063476
2017-04-27,35.9474983215332,36.30697330474854
2017-04-28,35.912498474121094,36.27162345886231
2017-05-01,36.64500045776367,37.01145046234131
2017-05-02,36.87749862670898,37.24627361297607
2017-05-03,36.76499938964844,37.13264938354492
2017-05-04,36.63249969482422,36.99882469177246
2017-05-05,37.2400016784668,37.612401695251464
2017-05-08,38.25249862670898,38.63502361297607
2017-05-09,38.497501373291016,38.88247638702393
2017-05-10,38.31499862670898,38.69814861297607
2017-05-11,38.48749923706055,38.87237422943115
2017-05-12,39.025001525878906,39.41525154113769
2017-05-15,38.92499923706055,39.314249229431155
2017-05-16,38.86750030517578,39.25617530822754
2017-05-17,37.5625,37.938125
2017-05-18,38.1349983215332,38.51634830474853
2017-05-19,38.26499938964844,38.64764938354492
2017-05-22,38.497501373291016,38.88247638702393
2017-05-23,38.45000076293945,38.834500770568845
2017-05-24,38.334999084472656,38.718349075317384
2017-05-25,38.46749877929688,38.85217376708985
2017-05-26,38.40250015258789,38.78652515411377
2017-05-30,38.41749954223633,38.80167453765869
2017-05-31,38.18999862670898,38.57189861297607
2017-06-01,38.29499816894531,38.67794815063477
2017-06-02,38.86249923706055,39.251124229431156
2017-06-05,38.48249816894531,38.86732315063477
2017-06-06,38.61249923706055,38.99862422943115
2017-06-07,38.84249877929688,39.23092376708985
2017-06-08,38.747501373291016,39.134976387023926
2017-06-09,37.244998931884766,37.61744892120361
2017-06-12,36.35499954223633,36.71854953765869
2017-06-13,36.647499084472656,37.013974075317385
2017-06-14,36.290000915527344,36.65290092468262
2017-06-15,36.0724983215332,36.43322330474854
2017-06-16,35.567501068115234,35.92317607879639
2017-06-19,36.584999084472656,36.950849075317386
2017-06-20,36.25249862670898,36.61502361297607
2017-06-21,36.46749877929688,36.83217376708985
2017-06-22,36.407501220703125,36.77157623291016
2017-06-23,36.56999969482422,36.93569969177246
2017-06-26,36.45500183105469,36.81955184936523
2017-06-27,35.932498931884766,36.291823921203616
2017-06-28,36.45750045776367,36.82207546234131
2017-06-29,35.91999816894531,36.27919815063476
2017-06-30,36.005001068115234,36.365051078796384
2017-07-03,35.875,36.23375
2017-07-05,36.022499084472656,36.382724075317384
2017-07-06,35.682498931884766,36.03932392120361
2017-07-07,36.04499816894531,36.40544815063477
2017-07-10,36.26499938964844,36.62764938354492
2017-07-11,36.38249969482422,36.746324691772465
2017-07-12,36.435001373291016,36.799351387023925
2017-07-13,36.942501068115234,37.31192607879639
2017-07-14,37.2599983215332,37.632598304748534
2017-07-17,37.38999938964844,37.763899383544924
2017-07-18,37.52000045776367,37.89520046234131
2017-07-19,37.755001068115234,38.13255107879639
2017-07-20,37.584999084472656,37.960849075317384
2017-07-21,37.567501068115234,37.943176078796384
2017-07-24,38.022499084472656,38.40272407531738
2017-07-25,38.185001373291016,38.566851387023924
2017-07-26,38.3650016784668,38.74865169525147
2017-07-27,37.63999938964844,38.01639938354492
2017-07-28,37.375,37.74875
2017-07-31,37.182498931884766,37.55432392120361
2017-08-01,37.51250076293945,37.887625770568846
2017-08-02,39.28499984741211,39.67784984588623
2017-08-03,38.89250183105469,39.28142684936523
2017-08-04,39.09749984741211,39.48847484588623
2017-08-07,39.70249938964844,40.099524383544924
2017-08-08,40.02000045776367,40.420200462341306
2017-08-09,40.26499938964844,40.66764938354492
2017-08-10,38.83000183105469,39.21830184936523
2017-08-11,39.369998931884766,39.76369892120361
2017-08-14,39.962501525878906,40.3621265411377
2017-08-15,40.400001525878906,40.804001541137694
2017-08-16,40.23749923706055,40.63987422943115
2017-08-17,39.46500015258789,39.85965015411377
2017-08-18,39.375,39.76875
2017-08-21,39.3025016784668,39.695526695251466
2017-08-22,39.94499969482422,40.34444969177246
2017-08-23,39.994998931884766,40.394948921203614
2017-08-24,39.817501068115234,40.215676078796385
2017-08-25,39.96500015258789,40.36465015411377
2017-08-28,40.36750030517578,40.77117530822754
2017-08-29,40.727500915527344,41.134775924682614
2017-08-30,40.837501525878906,41.2458765411377
2017-08-31,41.0,41.410000000000004
2017-09-01,41.01250076293945,41.42262577056885
2017-09-05,40.52000045776367,40.92520046234131
2017-09-06,40.477500915527344,40.88227592468262
2017-09-07,40.31499862670898,40.718148612976066
2017-09-08,39.657501220703125,40.054076232910155
2017-09-11,40.375,40.77875
2017-09-12,40.21500015258789,40.61715015411377
2017-09-13,39.91249847412109,40.3116234588623
2017-09-14,39.56999969482422,39.965699691772464
2017-09-15,39.970001220703125,40.36970123291016
2017-09-18,39.66749954223633,40.064174537658694
2017-09-19,39.682498931884766,40.07932392120362
2017-09-20,39.01750183105469,39.40767684936524
2017-09-21,38.34749984741211,38.73097484588623
2017-09-22,37.97249984741211,38.352224845886234
2017-09-25,37.63750076293945,38.013875770568845
2017-09-26,38.28499984741211,38.66784984588623
2017-09-27,38.557498931884766,38.94307392120361
2017-09-28,38.31999969482422,38.70319969177246
2017-09-29,38.52999877929688,38.91529876708985
2017-10-02,38.45249938964844,38.83702438354492
2017-10-03,38.619998931884766,39.00619892120361
2017-10-04,38.369998931884766,38.753698921203615
2017-10-05,38.84749984741211,39.23597484588623
2017-10-06,38.82500076293945,39.21325077056885
2017-10-09,38.959999084472656,39.349599075317386
2017-10-10,38.97499847412109,39.364748458862294
2017-10-11,39.13750076293945,39.528875770568845
2017-10-12,39.0,39.39
2017-10-13,39.247501373291016,39.63997638702393
2017-10-16,39.970001220703125,40.36970123291016
2017-10-17,40.11750030517578,40.518675308227536
2017-10-18,39.93999862670898,40.33939861297607
2017-10-19,38.994998931884766,39.384948921203616
2017-10-20,39.0625,39.453125
2017-10-23,39.04249954223633,39.43292453765869
2017-10-24,39.275001525878906,39.6677515411377
2017-10-25,39.102500915527344,39.493525924682615
2017-10-26,39.352500915527344,39.74602592468262
2017-10-27,40.76250076293945,41.170125770568845
2017-10-30,41.68000030517578,42.096800308227536
2017-10-31,42.2599983215332,42.68259830474854
2017-11-01,41.72249984741211,42.13972484588623
2017-11-02,42.02750015258789,42.44777515411377
2017-11-03,43.125,43.55625
2017-11-06,43.5625,43.998125
2017-11-07,43.70249938964844,44.139524383544924
2017-11-08,44.060001373291016,44.50060138702393
2017-11-09,43.970001220703125,44.40970123291016
2017-11-10,43.66749954223633,44.10417453765869
2017-11-13,43.49250030517578,43.92742530822754
2017-11-14,42.834999084472656,43.263349075317386
2017-11-15,42.27000045776367,42.69270046234131
2017-11-16,42.775001525878906,43.202751541137694
2017-11-17,42.53749847412109,42.9628734588623
2017-11-20,42.494998931884766,42.91994892120361
2017-11-21,43.28499984741211,43.71784984588623
2017-11-22,43.7400016784668,44.17740169525147
2017-11-24,43.74250030517578,44.17992530822754
2017-11-27,43.522499084472656,43.95772407531738
2017-11-28,43.26750183105469,43.700176849365235
2017-11-29,42.369998931884766,42.793698921203614
2017-11-30,42.962501525878906,43.39212654113769
2017-12-01,42.76250076293945,43.19012577056885
2017-12-04,42.45000076293945,42.87450077056885
2017-12-05,42.40999984741211,42.83409984588623
2017-12-06,42.25249862670898,42.67502361297607
2017-12-07,42.33000183105469,42.753301849365236
2017-12-08,42.34249877929688,42.76592376708985
2017-12-11,43.16749954223633,43.59917453765869
2017-12-12,42.92499923706055,43.354249229431154
2017-12-13,43.067501068115234,43.498176078796384
2017-12-14,43.05500030517578,43.48555030822754
2017-12-15,43.49250030517578,43.92742530822754
2017-12-18,44.10499954223633,44.54604953765869
2017-12-19,43.6349983215332,44.07134830474853
2017-12-20,43.587501525878906,44.023376541137694
2017-12-21,43.75249862670898,44.19002361297607
2017-12-22,43.75249862670898,44.19002361297607
2017-12-26,42.64250183105469,43.06892684936523
2017-12-27,42.650001525878906,43.076501541137695
2017-12-28,42.77000045776367,43.19770046234131
2017-12-29,42.307498931884766,42.730573921203614
2018-01-02,43.06499862670898,43.49564861297607
2018-01-03,43.057498931884766,43.488073921203615
2018-01-04,43.25749969482422,43.69007469177246
2018-01-05,43.75,44.1875
2018-01-08,43.587501525878906,44.023376541137694
2018-01-09,43.58250045776367,44.01832546234131
2018-01-10,43.5724983215332,44.00822330474853
2018-01-11,43.81999969482422,44.25819969177246
2018-01-12,44.272499084472656,44.71522407531738
2018-01-16,44.04750061035156,44.48797561645508
2018-01-17,44.775001525878906,45.2227515411377
2018-01-18,44.81499862670898,45.26314861297607
2018-01-19,44.6150016784668,45.06115169525147
2018-01-22,44.25,44.6925
2018-01-23,44.2599983215332,44.702598304748534
2018-01-24,43.55500030517578,43.99055030822754
2018-01-25,42.77750015258789,43.20527515411377
2018-01-26,42.87749862670898,43.30627361297607
2018-01-29,41.9900016784668,42.40990169525146
2018-01-30,41.74250030517578,42.15992530822754
2018-01-31,41.85749816894531,42.276073150634765
2018-02-01,41.94499969482422,42.364449691772464
2018-02-02,40.125,40.52625
2018-02-05,39.122501373291016,39.51372638702393
2018-02-06,40.75749969482422,41.16507469177246
2018-02-07,39.8849983215332,40.28384830474854
2018-02-08,38.78749847412109,39.175373458862296
2018-02-09,39.102500915527344,39.493525924682615
2018-02-12,40.6775016784668,41.08427669525147
2018-02-13,41.084999084472656,41.49584907531738
2018-02-14,41.84249877929688,42.26092376708985
2018-02-15,43.247501373291016,43.67997638702393
2018-02-16,43.10749816894531,43.53857315063477
2018-02-20,42.962501525878906,43.39212654113769
2018-02-21,42.76750183105469,43.19517684936523
2018-02-22,43.125,43.55625
2018-02-23,43.875,44.31375
2018-02-26,44.74250030517578,45.18992530822754
2018-02-27,44.59749984741211,45.04347484588623
2018-02-28,44.52999877929688,44.97529876708985
2018-03-01,43.75,44.1875
2018-03-02,44.0525016784668,44.493026695251466
2018-03-05,44.20500183105469,44.64705184936523
2018-03-06,44.16749954223633,44.60917453765869
2018-03-07,43.75749969482422,44.19507469177246
2018-03-08,44.23500061035156,44.67735061645508
2018-03-09,44.994998931884766,45.44494892120361
2018-03-12,45.43000030517578,45.88430030822754
2018-03-13,44.99250030517578,45.44242530822754
2018-03-14,44.61000061035156,45.056100616455076
2018-03-15,44.66249847412109,45.1091234588623
2018-03-16,44.505001068115234,44.950051078796385
2018-03-19,43.82500076293945,44.263250770568845
2018-03-20,43.810001373291016,44.24810138702393
2018-03-21,42.817501068115234,43.245676078796386
2018-03-22,42.212501525878906,42.6346265411377
2018-03-23,41.23500061035156,41.64735061645508
2018-03-26,43.192501068115234,43.62442607879639
2018-03-27,42.084999084472656,42.505849075317386
2018-03-28,41.619998931884766,42.036198921203614
2018-03-29,41.94499969482422,42.364449691772464
2018-04-02,41.66999816894531,42.08669815063477
2018-04-03,42.09749984741211,42.51847484588623
2018-04-04,42.90250015258789,43.33152515411377
2018-04-05,43.20000076293945,43.63200077056885
2018-04-06,42.095001220703125,42.515951232910155
2018-04-09,42.51250076293945,42.93762577056885
2018-04-10,43.3125,43.745625
2018-04-11,43.11000061035156,43.541100616455076
2018-04-12,43.53499984741211,43.97034984588623
2018-04-13,43.682498931884766,44.119323921203616
2018-04-16,43.95500183105469,44.394551849365236
2018-04-17,44.560001373291016,45.00560138702392
2018-04-18,44.459999084472656,44.904599075317385
2018-04-19,43.20000076293945,43.63200077056885
2018-04-20,41.43000030517578,41.84430030822754
2018-04-23,41.310001373291016,41.723101387023924
2018-04-24,40.73500061035156,41.142350616455076
2018-04-25,40.91249847412109,41.3216234588623
2018-04-26,41.05500030517578,41.46555030822754
2018-04-27,40.58000183105469,40.98580184936524
2018-04-30,41.31499862670898,41.72814861297607
2018-05-01,42.275001525878906,42.6977515411377
2018-05-02,44.14250183105469,44.583926849365234
2018-05-03,44.22249984741211,44.664724845886234
2018-05-04,45.95750045776367,46.41707546234131
2018-05-07,46.290000915527344,46.75290092468262
2018-05-08,46.51250076293945,46.97762577056885
2018-05-09,46.84000015258789,47.30840015411377
2018-05-10,47.5099983215332,47.98509830474853
2018-05-11,47.147499084472656,47.61897407531738
2018-05-14,47.03749847412109,47.5078734588623
2018-05-15,46.61000061035156,47.07610061645508
2018-05-16,47.04499816894531,47.51544815063477
2018-05-17,46.747501373291016,47.214976387023924
2018-05-18,46.57749938964844,47.04327438354492
2018-05-21,46.907501220703125,47.37657623291015
2018-05-22,46.790000915527344,47.257900924682616
2018-05-23,47.09000015258789,47.56090015411377
2018-05-24,47.03749847412109,47.5078734588623
2018-05-25,47.14500045776367,47.61645046234131
2018-05-29,46.97499847412109,47.4447484588623
2018-05-30,46.875,47.34375
2018-05-31,46.71749877929688,47.184673767089855
2018-06-01,47.560001373291016,48.035601387023924
2018-06-04,47.95750045776367,48.43707546234131
2018-06-05,48.32749938964844,48.810774383544924
2018-06-06,48.494998931884766,48.979948921203615
2018-06-07,48.3650016784668,48.84865169525146
2018-06-08,47.92499923706055,48.40424922943115
2018-06-11,47.807498931884766,48.285573921203614
2018-06-12,48.06999969482422,48.550699691772465
2018-06-13,47.67499923706055,48.151749229431154
2018-06-14,47.70000076293945,48.177000770568846
2018-06-15,47.209999084472656,47.68209907531738
2018-06-18,47.185001373291016,47.65685138702393
2018-06-19,46.42250061035156,46.88672561645508
2018-06-20,46.625,47.09125
2018-06-21,46.3650016784668,46.828651695251466
2018-06-22,46.22999954223633,46.69229953765869
2018-06-25,45.54249954223633,45.99792453765869
2018-06-26,46.10749816894531,46.56857315063477
2018-06-27,46.040000915527344,46.500400924682616
2018-06-28,46.375,46.83875
2018-06-29,46.27750015258789,46.74027515411377
2018-07-02,46.79499816894531,47.26294815063476
2018-07-03,45.97999954223633,46.43979953765869
2018-07-05,46.34999847412109,46.8134984588623
2018-07-06,46.99250030517578,47.46242530822754
2018-07-09,47.64500045776367,48.12145046234131
2018-07-10,47.587501525878906,48.06337654113769
2018-07-11,46.970001220703125,47.43970123291016
2018-07-12,47.75749969482422,48.23507469177246
2018-07-13,47.83250045776367,48.310825462341306
2018-07-16,47.727500915527344,48.204775924682615
2018-07-17,47.86249923706055,48.34112422943115
2018-07-18,47.59999847412109,48.0759984588623
2018-07-19,47.970001220703125,48.44970123291016
2018-07-20,47.86000061035156,48.338600616455075
2018-07-23,47.90250015258789,48.38152515411377
2018-07-24,48.25,48.7325
2018-07-25,48.70500183105469,49.192051849365235
2018-07-26,48.5525016784668,49.03802669525147
2018-07-27,47.744998931884766,48.222448921203615
2018-07-30,47.477500915527344,47.95227592468262
2018-07-31,47.5724983215332,48.04822330474853
2018-08-01,50.375,50.878750000000004
2018-08-02,51.84749984741211,52.36597484588623
2018-08-03,51.997501373291016,52.517476387023926
2018-08-06,52.26750183105469,52.79017684936524
2018-08-07,51.77750015258789,52.29527515411377
2018-08-08,51.8125,52.330625
2018-08-09,52.220001220703125,52.742201232910155
2018-08-10,51.88249969482422,52.40132469177246
2018-08-13,52.21749877929688,52.739673767089855
2018-08-14,52.4375,52.961875
2018-08-15,52.560001373291016,53.08560138702393
2018-08-16,53.33000183105469,53.863301849365236
2018-08-17,54.39500045776367,54.93895046234131
2018-08-20,53.8650016784668,54.40365169525147
2018-08-21,53.7599983215332,54.29759830474853
2018-08-22,53.76250076293945,54.30012577056885
2018-08-23,53.872501373291016,54.41122638702392
2018-08-24,54.040000915527344,54.58040092468262
2018-08-27,54.48500061035156,55.02985061645508
2018-08-28,54.92499923706055,55.47424922943115
2018-08-29,55.744998931884766,56.30244892120361
2018-08-30,56.25749969482422,56.82007469177246
2018-08-31,56.907501220703125,57.476576232910155
2018-09-04,57.09000015258789,57.66090015411377
2018-09-05,56.71749877929688,57.28467376708985
